triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
84,relation,Bedside Intervention,has surgical procedure,Patient Transport,[inferred] cluster completion,revise,4.3,Bedside Intervention,hasSurgicalProcedure,EVD Placement,Candidate D: Replace object 'Patient Transport' with a valid surgical procedure like 'EVD Placement'.,0.75,"Patient Transport is not a surgical procedure; replace with EVD Placement, a valid surgical procedure.",0.95,
85,relation,Patient Transport,has nursing intervention,Routine Nursing Care,[inferred] cluster completion,revise,4.8,Routine Nursing Care,hasNursingIntervention,Patient Transport,Swap subject and object; Routine Nursing Care hasNursingIntervention Patient Transport is valid as both are Nursing Interventions.,0.85,"Routine Nursing Care and Patient Transport are both Nursing Interventions, making the swapped triple valid.",0.95,
86,relation,Physiotherapy,has nursing intervention,Routine Nursing Care,[inferred] cluster completion,revise,4.9,Physiotherapy,subClassOf,Nursing Intervention,Relation 'has nursing intervention' should be 'subClassOf' as Physiotherapy and Routine Nursing Care are both subclasses of Nursing Intervention.,0.85,"Physiotherapy and Routine Nursing Care are both subclasses of Nursing Intervention per the preamble, so relation should be subClassOf.",0.95,
87,relation,Analgesia,receives therapy,Patient,[inferred] cluster completion,revise,4.8,Patient,receivesTherapy,Analgesia,"The relation 'receives therapy' is reversed; 'Patient' should be the subject receiving 'Analgesia', a Baseline Therapy.",0.85,"The relation 'receivesTherapy' should have 'Patient' as the subject receiving 'Analgesia', a Baseline Therapy.",0.95,
88,relation,Paralysis,receives therapy,Patient,[inferred] cluster completion,revise,4.3,Patient,receivesTherapy,Neuromuscular Blockade,Paralysis should be replaced with a specific therapy class like 'Neuromuscular Blockade' to fit 'receivesTherapy' role-type constraint.,0.75,Paralysis should be replaced with 'Neuromuscular Blockade' to correctly represent the therapy class received by the patient.,0.95,
89,relation,Patient,has clinical assessment,Outcome,[inferred] cluster completion,revise,4.3,Patient,hasOutcome,Outcome,Replace object 'Outcome' with 'Clinical Assessment' as 'has clinical assessment' requires object to be a Clinical Assessment.,0.85,"The relation 'has clinical assessment' requires a 'Clinical Assessment' object, but 'Outcome' is correct for 'hasOutcome'.",0.95,
90,relation,Biochemistry,has laboratory value,Sodium,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,Sodium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",0.95,
91,relation,Biochemistry,has laboratory value,Potassium,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,Potassium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Potassium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",0.95,
92,relation,Biochemistry,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,Sodium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",0.95,
93,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,Potassium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Potassium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",0.95,
94,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,Sodium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",0.95,
95,relation,Arterial Hypotension,associated with condition,Secondary Insult,[inferred] cluster completion,revise,4.9,Arterial Hypotension,subClassOf,Secondary Insult,Relation 'associated with condition' should be 'subClassOf' as Arterial Hypotension is a subclass of Secondary Insult per preamble.,0.85,Arterial Hypotension is classified as a subclass of Secondary Insult per the preamble.,0.95,
96,relation,Arterial Hypotension,has monitoring data,Sensor,[inferred] cluster completion,revise,4.4,Arterial Hypotension,isMonitoredBy,Sensor,"Arterial Hypotension should be monitored by a Sensor, revise relation to isMonitoredBy.",0.85,"Arterial Hypotension should be monitored by a Sensor, revise relation to isMonitoredBy.",0.95,
97,relation,Hypertension,associated with condition,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Hypertension and Intracranial Hypertension are both conditions; 'associated with condition' is a valid relationship between them in neurointensive care.,0.95,,,
98,relation,Hypotension,associated with condition,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,Hypotension is a Secondary Insult; 'associated with condition' is valid as Hypotension is a subclass of Secondary Insult in the preamble.,0.85,,,
99,relation,Hypotension,has outcome,Outcome,[inferred] cluster completion,revise,4.4,Hypotension,affectsOutcome,Outcome,Hypotension is a Condition and Outcome is an Outcome; relation should be relabeled to 'affectsOutcome' as Hypotension can affect patient outcomes.,0.85,"Hypotension is a Condition that can affect patient outcomes, so the relation should be affectsOutcome.",0.95,
100,relation,Antibiotics,has clinical assessment,Demographic Data,[inferred] cluster completion,revise,4.4,Antibiotics,isAdministeredDuring,Demographic,Antibiotics is a Baseline Therapy; Demographic Data is not a Clinical Assessment. Relation should be revised to 'hasDemographicData'.,0.85,"Antibiotics is a Baseline Therapy and should relate to Demographic data via isAdministeredDuring, aligning with BrainIT ontology conventions.",0.85,
101,relation,Sedation,has clinical assessment,Demographic Data,[inferred] cluster completion,revise,4.3,Sedation,receivesTherapy,Patient,"Sedation is a Baseline Therapy, not a Clinical Assessment; revise relation to 'receivesTherapy' or adjust object to a specific assessment like 'GCS Assessment'.",0.75,"Sedation is a Baseline Therapy for patients, not a Clinical Assessment; replace object with 'Patient' to reflect therapy administration.",0.95,
102,relation,Nutrition,receives therapy,Therapy,[inferred] cluster completion,revise,4.9,Nutrition,subClassOf,Baseline Therapy,Nutrition is a subclass of Baseline Therapy; revise to Nutrition subClassOf Baseline Therapy.,0.95,"Nutrition→Baseline Therapy is a subclass pattern per the preamble, so relation should be subClassOf.",0.95,
103,relation,Nutrition,has outcome,Outcome,[inferred] cluster completion,revise,4.4,Nutrition,affectsOutcome,Outcome,"Nutrition is a Baseline Therapy, not an Outcome; revise relation to 'affectsOutcome' or replace object with a specific therapy outcome.",0.75,"Nutrition is a Baseline Therapy affecting patient outcomes, so the relation should be affectsOutcome.",0.95,
104,relation,Nutrition,associated with condition,Secondary Insult,[inferred] cluster completion,revise,4.4,Nutrition,isARiskFactorFor,Secondary Insult,Relation 'associated with condition' should be 'isARiskFactorFor' as Nutrition impacts Secondary Insult occurrence in TBI patients.,0.75,"Nutrition impacts Secondary Insult occurrence, so 'associated with condition' should be 'isARiskFactorFor'.",0.95,
105,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Osmotics is a valid subclass of Secondary Insult Therapy as listed in the preamble.,1.0,,,
106,hierarchy,GOSe Outcome,subClassOf,Outcome,"< 50%, increased the incidence of acute respiratory distress syndrome and worsened neurological outcome [20, 21].",accept_direct,,,,,GOSe Outcome is a valid subclass of Outcome as per the preamble's Outcome hierarchy.,0.95,,,
107,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,A pilot data collection of minute by minute physiological monitoring data was also performed.,accept_direct,,,,,Core Monitoring Parameter subClassOf Monitoring Data is explicitly listed in the preamble as a valid hierarchy relationship.,1.0,,,
108,hierarchy,Haematocrit,subClassOf,Haematology,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,Haematocrit is a valid analyte subclass of Haematology as per the analyte→panel subclass pattern listed in the preamble.,0.95,,,
109,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Barbiturates subClassOf Secondary Insult Therapy is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
110,hierarchy,Hypotension,subClassOf,Condition,"Marmarou A, Anderson RL, Ward JD et al (1991) Impact of ICP instability and hypotension on outcome in patients with severe head trauma.",accept_direct,,,,,Hypotension subClassOf Condition is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
111,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,"ETCO2, temperature, SAO2, admission time to ICU) were tried but they did not produce The term artificial neural network incorporates a variety models with better sensitivity.",accept_direct,,,,,SaO2 is listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
112,hierarchy,Vasopressors,subClassOf,Baseline Therapy,"Types of data include: GCS scores, pupil scores, ventilation settings, sedation levels, fluid input and output, nutrition, use of vasopressors, antibiotics.",revise,4.3,Vasopressors,subClassOf,Secondary Insult Therapy,"Vasopressors should be subClassOf Secondary Insult Therapy; preamble lists vasopressors as a subclass of Secondary Insult Therapy, not Baseline Therapy.",0.9,"Vasopressors should be subClassOf Secondary Insult Therapy per preamble, not Baseline Therapy.",0.95,
113,hierarchy,Fluids,subClassOf,Baseline Therapy,perfusion pressure (CPP) above 70 mm Hg with The process models are therefore compiled by fluids and pressors should be avoided because listing the relevant nodes and graphs (e.g.,accept_direct,,,,,Fluids is a valid subclass of Baseline Therapy as per the preamble listing standard ICU therapies.,0.95,,,
114,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Steroids is a valid subclass of Secondary Insult Therapy as per the preamble listing of therapy classes.,0.95,,,
115,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Microdialysis subClassOf Optional Monitoring Parameter is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
116,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Peripheral Temperature subClassOf Optional Monitoring Parameter is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
117,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Systemic Hypotension subClassOf Secondary Insult is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
118,hierarchy,Haemoglobin,subClassOf,Haematology,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",revise,4.10,Haemoglobin,subClassOf,Haematology,"Haemoglobin is an analyte and should be subClassOf Haematology, following the analyte→panel subclass pattern in the preamble.",0.95,"Haemoglobin→Haematology is the analyte→panel subclass pattern in the preamble, so the original triple is already valid.",1.0,
119,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,PbrO2 is listed as a subclass of Optional Monitoring Parameter in the preamble.,0.95,,,
120,hierarchy,Ventilation,subClassOf,Baseline Therapy,"This patient was on ventilation from 22:40 to end of the time period, was sedated from 22:00 to 03:50, and again from 04:10 to the end of the period.",accept_direct,,,,,Ventilation is a valid subclass of Baseline Therapy as per the preamble's list of standard ICU therapies.,0.95,,,
121,hierarchy,Noradrenaline,subClassOf,Vasopressors,"For the Medical Disorders rule, we created speciﬁc queries for hypotension and hypertension; and for the Treatments rule, queries for eﬀects of noradrenaline and adrenaline.",revise,4.2,Noradrenaline,subClassOf,Arterial Pressors,"Noradrenaline should be subClassOf Arterial Pressors, a subclass of Secondary Insult Therapy, per preamble; revise to correct hierarchy.",0.85,"Noradrenaline should be subClassOf Arterial Pressors, a subclass of Secondary Insult Therapy, per preamble.",0.95,
122,hierarchy,Sedation,subClassOf,Baseline Therapy,"Types of data include: GCS scores, pupil scores, ventilation settings, sedation levels, fluid input and output, nutrition, use of vasopressors, antibiotics.",accept_direct,,,,,Sedation is a listed subclass of Baseline Therapy in the preamble.,0.95,,,
123,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,"Mean intracranial pressure (ICP), mean cerebral perfusion pressure Prospectively collected data from all TBI patients who underwent DC (CPP) and mean pressure reactivity index (PRx) were calculated six enrolled in the Brain-IT database were reviewed.",accept_direct,,,,,Pressure Reactivity Index (PRx) is a Derived Parameter as per the preamble's Derived Parameter classification.,0.95,,,
124,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,"Neurosurgery, Rigshospitalet, Copenhagen, Denmark Gasthuisberg Hospital, Leuven, Belgium Neurosurgery, SF Treime Hospital, Iasi, Romania.",accept_direct,,,,,Extra Ventricular Drain Placement is a valid subclass of Surgical Procedure as per the preamble's list of surgical procedures.,0.95,,,
125,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral perfusion pressure (CPP ¼ BP–ICP) monitoring is a good example.,accept_direct,,,,,CPP subClassOf Derived Parameter is explicitly listed in the preamble as CPP is a derived parameter.,1.0,,,
126,hierarchy,Hypertension,subClassOf,Condition,with severe TBI and refractory intracranial hypertension [7].,accept_direct,,,,,Hypertension subClassOf Condition is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
127,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,Bedside monitoring types found across centres System type,accept_direct,,,,,Physiotherapy is listed as a subclass of Nursing Intervention in the preamble.,1.0,,,
128,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Anti-pyretics is listed as a valid subclass of Baseline Therapy in the preamble.,0.95,,,
129,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,SjO2 is listed as a subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
130,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy following traumatic brain injury: developing the evidence base.,accept_direct,,,,,Decompressive Craniectomy is a valid subclass of Surgical Procedure as per the preamble's Surgical Procedure list.,0.95,,,
131,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,The significance of intracranial pressure monitoring.,accept_direct,,,,,Intracranial Pressure (ICP) is listed as a subclass of Core Monitoring Parameter in the preamble.,0.95,,,
132,hierarchy,Nutrition,subClassOf,Baseline Therapy,of that work – will affect the structural output of the Nutrition.,accept_direct,,,,,Nutrition is listed as a valid subclass of Baseline Therapy in the preamble.,0.95,,,
133,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,with severe TBI and refractory intracranial hypertension [7].,accept_direct,,,,,Intracranial Hypertension subClassOf Secondary Insult is explicitly listed in the preamble.,1.0,,,
134,hierarchy,Sodium,subClassOf,Biochemistry,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",revise,4.10,Sodium,subClassOf,Biochemistry,Sodium→Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
135,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,Bedside monitoring types found across centres System type,accept_direct,,,,,Routine Nursing Care is a valid subclass of Nursing Intervention as per the preamble listing specific interventions under Nursing Intervention.,0.95,,,
136,hierarchy,White Blood Cell Count,subClassOf,Haematology,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,White Blood Cell Count is a valid subclass of Haematology as per the analyte→panel subclass pattern in the preamble.,0.95,,,
137,hierarchy,Paralysis,subClassOf,Baseline Therapy,"Traumatic brain injury (TBI) constitutes a major health and socio­ First-tier (30◦ head elevation, neuromuscular paralysis, analgesia, economic problem that requires prompt management and is associated continued/deepened sedation, normocapnia and normothermia) and with high mortality and morbidity rates [1].",accept_direct,,,,,Paralysis is listed as a valid subclass of Baseline Therapy in the preamble.,0.95,,,
138,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,"We have shown, using advanced machine learning techniques running in a live neuro-critical care environment, that it would be possible to give neurointensive teams early warning of potential hypotensive events before they emerge, allowing closer monitoring and earlier clinical assessment in an attempt to prevent the onset of hypotension.",accept_direct,,,,,CT Scan Assessment is a valid subclass of Clinical Assessment as per the preamble's Clinical Assessment category.,0.95,,,
139,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,2001) and the need for ICP monitoring (Chesnut et al.,accept_direct,,,,,ICP Sensor Placement is a valid subclass of Surgical Procedure as per the preamble's list of surgical procedures.,0.95,,,
140,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Arterial Pressors subClassOf Secondary Insult Therapy is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
141,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the BrainIT Database and include: Heart Rate (specifying source: ECG or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean ICP, Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.)",accept_direct,,,,,Respiration Rate subClassOf Core Monitoring Parameter is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
142,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,"to higher CPPs, of acute respiratory distress syndrome (ARDS) reportedly than to the left, i.e.",accept_direct,,,,,ARDS subClassOf Secondary Insult is explicitly listed in the preamble as valid.,1.0,,,
143,hierarchy,Antibiotics,subClassOf,Baseline Therapy,"Types of data include: GCS scores, pupil scores, ventilation settings, sedation levels, fluid input and output, nutrition, use of vasopressors, antibiotics.",accept_direct,,,,,Antibiotics is a valid subclass of Baseline Therapy as listed in the preamble.,1.0,,,
144,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Secondary Insult Therapy is a valid subclass of Therapy as listed in the preamble.,1.0,,,
145,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,"Intracranial pressure, ABP = Arterial blood pressure.",accept_direct,,,,,Anti-hypertensives are listed as a valid subclass of Baseline Therapy in the preamble.,0.95,,,
146,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,"We have shown, using advanced machine learning techniques running in a live neuro-critical care environment, that it would be possible to give neurointensive teams early warning of potential hypotensive events before they emerge, allowing closer monitoring and earlier clinical assessment in an attempt to prevent the onset of hypotension.",accept_direct,,,,,GCS Assessment is a subclass of Clinical Assessment as per the preamble's classification of GCS Assessment under Clinical Assessment.,0.95,,,
147,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,NIBP is listed as a subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
148,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Jugular Venous Desaturation is a valid subclass of Secondary Insult as per preamble listing.,0.95,,,
149,hierarchy,Blood Gases,subClassOf,Laboratory Values,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,Blood Gases is a valid subclass of Laboratory Values as per the analyte→panel subclass pattern listed in the preamble.,0.95,,,
150,hierarchy,Patient Transport,subClassOf,Nursing Intervention,Bedside monitoring types found across centres System type,accept_direct,,,,,Patient Transport is listed as a valid subclass of Nursing Intervention in the preamble.,1.0,,,
151,hierarchy,Analgesia,subClassOf,Baseline Therapy,"Traumatic brain injury (TBI) constitutes a major health and socio­ First-tier (30◦ head elevation, neuromuscular paralysis, analgesia, economic problem that requires prompt management and is associated continued/deepened sedation, normocapnia and normothermia) and with high mortality and morbidity rates [1].",accept_direct,,,,,Analgesia subClassOf Baseline Therapy is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
152,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,revise,4.10,Secondary Insult Therapy,subClassOf,Therapy,Secondary Insult Treatment should be Secondary Insult Therapy; preamble lists Secondary Insult Therapy as a subclass of Therapy.,0.85,"Secondary Insult Therapy is listed as a subclass of Therapy in the preamble, so the original triple was incorrect.",0.95,
153,hierarchy,Secondary Insult,subClassOf,Condition,More frequent shorter duration secondary insults are often missed if sampling periods greater than 1 minute is used [6].,accept_direct,,,,,Secondary Insult subClassOf Condition is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
154,hierarchy,Haematology,subClassOf,Laboratory Values,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,Haematology is a valid subclass of Laboratory Values as per the preamble's analyte→panel subclass pattern.,0.95,,,
155,hierarchy,Potassium,subClassOf,Biochemistry,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,Potassium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble.,1.0,,,
156,hierarchy,Glucose,subClassOf,Biochemistry,2005) indicated that these structures are medical in nature is largely a study of glucose measurement and regulation incidental).,accept_direct,,,,,Glucose subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble.,0.95,,,
157,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,CVP is listed as a subclass of Optional Monitoring Parameter in the preamble.,0.95,,,
158,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Optional Monitoring Parameter subClassOf Monitoring Data is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
159,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,Bedside monitoring types found across centres System type,accept_direct,,,,,Bedside Intervention is listed as a valid subclass of Nursing Intervention in the preamble.,0.95,,,
160,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,"Neurosurgery, Rigshospitalet, Copenhagen, Denmark Gasthuisberg Hospital, Leuven, Belgium Neurosurgery, SF Treime Hospital, Iasi, Romania.",accept_direct,,,,,Skull Fracture Elevation is listed as a subclass of Surgical Procedure in the preamble.,0.95,,,
161,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Cardiac Output subClassOf Optional Monitoring Parameter is explicitly listed in the preamble as valid.,1.0,,,
162,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,"Neurosurgery, Rigshospitalet, Copenhagen, Denmark Gasthuisberg Hospital, Leuven, Belgium Neurosurgery, SF Treime Hospital, Iasi, Romania.",accept_direct,,,,,Removal of Foreign Body is a valid subclass of Surgical Procedure as listed in the preamble.,1.0,,,
163,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,"Hypoxia and arterial hypotension were found in IMPACT - median -% 10.0% and 6.1%, respectively.",accept_direct,,,,,"Arterial Hypotension is listed as a subclass of Secondary Insult, which includes Systemic Hypotension; preamble confirms subclass relationship.",0.95,,,
164,hierarchy,Possible Error,subClassOf,Data Quality Assessment,If a value is identiﬁed as an error it is annotated with ‘Possible Error’ (PoE) or a ‘Probable Error’ (PrE); where PrE is more likely to be an error than PoE.,accept_direct,,,,,Possible Error subClassOf Data Quality Assessment is valid per preamble; Possible Error is a type of error assessment.,0.95,,,
165,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,TCD is listed as a subclass of Optional Monitoring Parameter in the preamble.,0.95,,,
166,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,EtCO2 is listed as a subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
167,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,"Clifton GL, Allen S, Barrodale P et al (1993) A phase II study of moderate hypothermia in severe brain injury.",accept_direct,,,,,Hypothermia Therapy is a valid subclass of Baseline Therapy as listed in the preamble.,0.95,,,
168,hierarchy,Biochemistry,subClassOf,Laboratory Values,"Routine blood gases and daily laboratory values will also be recorded – Biochemistry (Na, K þ , Glucose), Haematology (Haemaglobin, White Cell Count, Haematocrit).",accept_direct,,,,,Biochemistry subClassOf Laboratory Values is the analyte→panel subclass pattern listed in the preamble.,0.95,,,
169,hierarchy,Adrenaline,subClassOf,Vasopressors,"Types of data include: GCS scores, pupil scores, ventilation settings, sedation levels, fluid input and output, nutrition, use of vasopressors, antibiotics.",revise,4.2,Adrenaline,subClassOf,Arterial Pressors,"Adrenaline should be subClassOf Arterial Pressors, a subclass of Vasopressors, per therapy hierarchy in preamble.",0.85,"Adrenaline should be subClassOf Arterial Pressors, a subclass of Vasopressors, per therapy hierarchy in preamble.",0.95,
170,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,"Neurosurgery, Rigshospitalet, Copenhagen, Denmark Gasthuisberg Hospital, Leuven, Belgium Neurosurgery, SF Treime Hospital, Iasi, Romania.",accept_direct,,,,,Anterior Fossa Repair is listed as a subclass of Surgical Procedure in the preamble.,0.95,,,
171,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,Models including param- eters other than blood pressure and heart rate were tested.,accept_direct,,,,,Heart Rate subClassOf Core Monitoring Parameter is explicitly listed in the preamble as a valid subclass relationship.,0.95,,,
172,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,"Neurosurgery, Rigshospitalet, Copenhagen, Denmark Gasthuisberg Hospital, Leuven, Belgium Neurosurgery, SF Treime Hospital, Iasi, Romania.",accept_direct,,,,,Evacuation of Mass Lesion is listed as a subclass of Surgical Procedure in the preamble.,1.0,,,
173,hierarchy,Derived Parameter,subClassOf,Monitoring Data,A pilot data collection of minute by minute physiological monitoring data was also performed.,accept_direct,,,,,Derived Parameter subClassOf Monitoring Data is explicitly listed in the preamble as a valid hierarchy relationship.,0.95,,,
174,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,"However, additional variables: Central Venous Pressure (CVP), EtCO2, SjO2, TCD, PbrO2, Brain Temperature, Microdialysis.",accept_direct,,,,,Brain Temperature is listed as a subclass of Optional Monitoring Parameter in the preamble.,0.95,,,
